best_trial_id,best_value,param_name,param_value
230,0.6676985874176026,alpha,0.18539562663064701
230,0.6676985874176026,beta,0.4355838224381288
230,0.6676985874176026,max_depth,1
230,0.6676985874176026,use_gating_mlp,0
230,0.6676985874176026,hidden_dim_expert,32
230,0.6676985874176026,anneal_epochs,30
230,0.6676985874176026,schedule_type,linear
230,0.6676985874176026,learning_rate,0.003
230,0.6676985874176026,lradj,cosine
