best_trial_id,best_value,param_name,param_value
88,0.6624744300842285,alpha,0.20576491038828576
88,0.6624744300842285,beta,0.814017831350813
88,0.6624744300842285,max_depth,2
88,0.6624744300842285,use_gating_mlp,1
88,0.6624744300842285,gating_mlp_hidden,16
88,0.6624744300842285,hidden_dim_expert,16
88,0.6624744300842285,anneal_epochs,20
88,0.6624744300842285,schedule_type,linear
88,0.6624744300842285,learning_rate,0.003
88,0.6624744300842285,lradj,cosine
