best_trial_id,best_value,param_name,param_value
249,0.6726686668395996,alpha,0.5031136356295506
249,0.6726686668395996,beta,0.10801925842998926
249,0.6726686668395996,max_depth,3
249,0.6726686668395996,use_gating_mlp,0
249,0.6726686668395996,hidden_dim_expert,8
249,0.6726686668395996,anneal_epochs,30
249,0.6726686668395996,schedule_type,linear
249,0.6726686668395996,learning_rate,0.003
249,0.6726686668395996,lradj,cosine
