best_trial_id,best_value,param_name,param_value
142,0.6824694576263428,alpha,0.1330022520183448
142,0.6824694576263428,beta,1.0338985440397894
142,0.6824694576263428,max_depth,1
142,0.6824694576263428,use_gating_mlp,0
142,0.6824694576263428,hidden_dim_expert,32
142,0.6824694576263428,anneal_epochs,10
142,0.6824694576263428,schedule_type,linear
142,0.6824694576263428,learning_rate,0.003
142,0.6824694576263428,lradj,cosine
