Stock,Strategy,Leaf,Feature_Type,Features,Accuracy,F1_Score,MCC,Sharpe_Ratio,Max_Drawdown,Final_Return,Coverage,Leaf_Accuracy,Leaf_MCC,Reliability
AAPL,global_importance_top5,,Top 5,"Feature_410,Feature_71,Feature_163,Feature_43,Feature_191",0.46236559139784944,0.4584062896968449,-0.054035952567565326,1.1125219889784832,-0.12533647679955817,0.2550599606154462,1.0,0.46236559139784944,-0.054035952567565326,high
AAPL,global_importance_bottom5,,Bottom 5,"Feature_265,Feature_276,Feature_256,Feature_262,Feature_37",0.4444444444444444,0.2735042735042735,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.0,high
AAPL,global_importance_mid5,,Middle 5,"Feature_110,Feature_343,Feature_142,Feature_200,Feature_395",0.44802867383512546,0.28739803094233474,0.023312620206007845,1.3510693330806884,0.0,0.05316593350650578,1.0,0.44802867383512546,0.023312620206007845,high
AAPL,random5,,Random 5,"Feature_238,Feature_23,Feature_227,Feature_257,Feature_264",0.44802867383512546,0.3300606641123882,-0.015907119074394443,1.0391829143085627,-0.035194735569375135,0.07787615117295354,1.0,0.44802867383512546,-0.015907119074394443,high
AAPL,feature_selection_frequency_top5,,Top 5,"Feature_138,Feature_148,Feature_436,Feature_130,Feature_103",0.4336917562724014,0.28083302157376233,-0.0871165065546462,1.32434324547985,-0.00571441650390625,0.03866647359068054,1.0,0.4336917562724014,-0.0871165065546462,high
AAPL,feature_selection_frequency_bottom5,,Bottom 5,"Feature_0,Feature_297,Feature_296,Feature_295,Feature_294",0.4444444444444444,0.2735042735042735,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.0,high
AAPL,feature_selection_frequency_mid5,,Middle 5,"Feature_367,Feature_435,Feature_218,Feature_216,Feature_78",0.45161290322580644,0.336740022379709,-0.0031068488300060003,0.6311601637686957,-0.05838389047271919,0.04773073243803427,1.0,0.45161290322580644,-0.0031068488300060003,high
AAPL,random5,,Random 5,"Feature_110,Feature_288,Feature_328,Feature_13,Feature_352",0.43727598566308246,0.31939989224584525,-0.059030127770114,-0.245691550459545,-0.1033743662847536,-0.02467175387154974,1.0,0.43727598566308246,-0.059030127770114,high
AAPL,phi_importance_top5,,Top 5,"Feature_322,Feature_188,Feature_51,Feature_99,Feature_156",0.44086021505376344,0.27197346600331673,-0.06705522259822752,0.9538067374572129,0.0,0.01916813850402832,1.0,0.44086021505376344,-0.06705522259822752,high
AAPL,phi_importance_bottom5,,Bottom 5,"Feature_2,Feature_35,Feature_235,Feature_214,Feature_436",0.4336917562724014,0.4346378351210262,-0.12538313376430713,1.1638020239819438,-0.20390046157779984,0.30480936989442786,1.0,0.4336917562724014,-0.12538313376430713,high
AAPL,phi_importance_mid5,,Middle 5,"Feature_175,Feature_326,Feature_21,Feature_83,Feature_132",0.44086021505376344,0.27197346600331673,-0.06705522259822752,0.9538067374572129,0.0,0.01654839515686035,1.0,0.44086021505376344,-0.06705522259822752,high
AAPL,random5,,Random 5,"Feature_99,Feature_29,Feature_400,Feature_227,Feature_372",0.46236559139784944,0.3474616858237548,0.04135850959342555,0.1675151127957453,-0.05838389047271897,0.010955956771191655,1.0,0.46236559139784944,0.04135850959342555,high
AAPL,coverage_weighted_importance_top5,,Top 5,"Feature_10,Feature_18,Feature_43,Feature_191,Feature_163",0.4444444444444444,0.2797288449082531,-0.00950014250320633,1.2484140544635973,0.0,0.023539627792047213,1.0,0.4444444444444444,-0.00950014250320633,high
AAPL,coverage_weighted_importance_bottom5,,Bottom 5,"Feature_265,Feature_256,Feature_262,Feature_276,Feature_37",0.4444444444444444,0.2735042735042735,0.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.0,high
AAPL,coverage_weighted_importance_mid5,,Middle 5,"Feature_170,Feature_181,Feature_151,Feature_130,Feature_267",0.44086021505376344,0.27197346600331673,-0.06705522259822752,0.9538067374572129,0.0,0.01916813850402832,1.0,0.44086021505376344,-0.06705522259822752,high
AAPL,random5,,Random 5,"Feature_0,Feature_410,Feature_343,Feature_296,Feature_414",0.4444444444444444,0.3028246845040738,-0.021556530677961344,0.5811738722962891,-0.03072565793991089,0.031132393822798088,1.0,0.4444444444444444,-0.021556530677961344,high
