leaf_path,rank,feature_name,score,type,acc_leaf,mcc_leaf,coverage_label0,coverage_label1
root_L,47,Range_13,0.0037789344787597656,top,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,48,StoD_21,0.0037088394165039062,top,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,49,WR_12,0.003668069839477539,top,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,50,RSI_4,0.0036678314208984375,top,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,1,Volume_SMA_15,-0.010053515434265137,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,2,StoK_3,-0.009107112884521484,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,3,StoD_28,-0.008469879627227783,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,4,Volume_SMA_14,-0.007675230503082275,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,5,BBdn_13,-0.00743335485458374,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,6,StoD_18,-0.007241666316986084,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,7,Volume_EMA_6,-0.006956160068511963,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,8,CCI_24,-0.006566166877746582,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,9,BBdn_26,-0.005957245826721191,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,10,Volume_EMA_11,-0.005902230739593506,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,11,MACD_Signal,-0.0055963993072509766,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,12,CloseStd_7,-0.0055037736892700195,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,13,EMA_24,-0.005470752716064453,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,14,StoK_6,-0.005465507507324219,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,15,Volume_SMA_20,-0.0053282976150512695,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,16,CCI_13,-0.005309998989105225,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,17,SMA_30,-0.005239129066467285,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,18,Volume_SMA_5,-0.005121946334838867,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,19,WR_19,-0.004898011684417725,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,20,Volume_EMA_13,-0.004777431488037109,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,21,ROC_23,-0.004647791385650635,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,22,Range_18,-0.004593789577484131,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,23,SMA_22,-0.004574298858642578,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,24,BBmid_17,-0.004542887210845947,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,25,Volume_EMA_21,-0.004374504089355469,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,26,SMA_6,-0.004281461238861084,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,27,BBup_28,-0.004247188568115234,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,28,Volume_EMA_10,-0.004197359085083008,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,29,StoK_10,-0.004158914089202881,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,30,Volume_EMA_17,-0.004116177558898926,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,31,Range_7,-0.004043519496917725,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,32,RSI_17,-0.003996491432189941,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,33,RSI_8,-0.003965616226196289,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,34,CCI_27,-0.0039598941802978516,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,35,BBmid_26,-0.003952741622924805,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,36,Volume_SMA_3,-0.0038848519325256348,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,37,Range_21,-0.003831148147583008,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,38,CCI_12,-0.003777742385864258,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,39,CCI_21,-0.0037660598754882812,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,40,CCI_20,-0.0037488937377929688,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,41,ROC_29,-0.0036839842796325684,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,42,SMA_20,-0.0036416053771972656,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,43,ROC_17,-0.0036110281944274902,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,44,Volume_EMA_14,-0.00348818302154541,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,45,WR_8,-0.003428041934967041,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,46,CCI_3,-0.0034050345420837402,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,47,BBdn_28,-0.003390789031982422,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,48,Range_28,-0.003368854522705078,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,49,Volume_SMA_25,-0.0033042430877685547,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_L,50,WR_11,-0.003266274929046631,bottom,0.5430869097588035,0.08372526591398066,71.4433364868164,68.50881958007812
root_R,1,Volume_SMA_15,0.009622395038604736,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,2,Volume_SMA_7,0.008564293384552002,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,3,Volume_EMA_14,0.008047401905059814,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,4,Volume_EMA_13,0.00785738229751587,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,5,StoD_12,0.006966829299926758,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,6,CCI_15,0.006817162036895752,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,7,Volume_EMA_18,0.006611883640289307,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,8,Volume_EMA_17,0.006409883499145508,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,9,ROC_7,0.006108283996582031,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,10,StoK_5,0.0060236454010009766,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,11,WR_3,0.005896091461181641,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,12,Volume_EMA_9,0.00550156831741333,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,13,StoD_25,0.005468606948852539,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,14,StoD_18,0.005429983139038086,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,15,CloseStd_27,0.005412876605987549,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,16,StoD_5,0.00537872314453125,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,17,CloseStd_5,0.005148470401763916,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,18,Volume_EMA_16,0.004986286163330078,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,19,CCI_22,0.004901409149169922,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,20,Volume_EMA_6,0.004782199859619141,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,21,Volume_EMA_24,0.004705965518951416,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,22,Volume_EMA_2,0.004684925079345703,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,23,RSI_26,0.0045833587646484375,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,24,BBdn_17,0.0045626163482666016,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,25,CCI_28,0.004483222961425781,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,26,Volume_SMA_12,0.004466533660888672,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,27,BBdn_8,0.004454135894775391,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,28,BBmid_2,0.004412174224853516,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,29,WR_5,0.004388093948364258,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,30,BBmid_27,0.004374027252197266,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,31,EMA_4,0.004265785217285156,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,32,CCI_18,0.0042040348052978516,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,33,EMA_12,0.004144191741943359,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,34,Volume_SMA_29,0.004082202911376953,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,35,StoK_3,0.0038712024688720703,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,36,Volume_SMA_27,0.003782510757446289,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,37,BBdn_10,0.0037508606910705566,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,38,Volume_EMA_4,0.003685295581817627,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,39,Volume_SMA_25,0.003647327423095703,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,40,CloseStd_24,0.003567218780517578,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,41,Range_10,0.003566265106201172,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,42,BBmid_28,0.003525257110595703,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,43,RSI_2,0.0034850239753723145,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,44,Volume_SMA_16,0.0034570693969726562,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,45,Volume_EMA_27,0.003448486328125,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,46,Range_24,0.0034122467041015625,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,47,Range_21,0.003407716751098633,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,48,Volume_EMA_23,0.0033915042877197266,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,49,BBmid_25,0.0033295154571533203,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,50,Range_3,0.0033004283905029297,top,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,1,CloseStd_26,-0.009950637817382812,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,2,Volume_SMA_18,-0.00863724946975708,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,3,ROC_6,-0.008595108985900879,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,4,WR_4,-0.008022844791412354,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,5,Volume_EMA_7,-0.007746756076812744,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,6,WR_6,-0.007600367069244385,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,7,Range_18,-0.007360279560089111,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,8,ROC_8,-0.007325232028961182,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,9,CloseStd_12,-0.007254421710968018,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,10,SMA_23,-0.0071849822998046875,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,11,Volume_EMA_21,-0.0071749091148376465,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,12,CCI_11,-0.006900787353515625,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,13,CloseStd_6,-0.006823122501373291,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,14,StoK_15,-0.0066686272621154785,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,15,BBup_2,-0.006566047668457031,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,16,Volume_EMA_28,-0.006391584873199463,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,17,CCI_10,-0.006343960762023926,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,18,StoK_6,-0.0062593817710876465,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,19,StoD_2,-0.0062525272369384766,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,20,Volume_SMA_30,-0.006111562252044678,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,21,CCI_30,-0.0060961246490478516,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,22,CCI_23,-0.005994439125061035,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,23,Volume_SMA_17,-0.005981862545013428,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,24,BBdn_22,-0.005864560604095459,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,25,WR_12,-0.005834698677062988,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,26,Volume_EMA_22,-0.00579833984375,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,27,CCI_29,-0.005708158016204834,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,28,StoK_24,-0.005676090717315674,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,29,CloseStd_8,-0.005674958229064941,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,30,RSI_24,-0.0053021907806396484,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,31,EMA_25,-0.005181252956390381,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,32,CCI_13,-0.005178868770599365,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,33,RSI_30,-0.004922628402709961,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,34,BBdn_29,-0.00490039587020874,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,35,Volume_EMA_12,-0.004884243011474609,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,36,RSI_14,-0.004724979400634766,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,37,Range_29,-0.004664480686187744,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,38,CloseStd_29,-0.004388272762298584,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,39,Range_13,-0.004338383674621582,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,40,CloseStd_15,-0.004274308681488037,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,41,WR_17,-0.0042719244956970215,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,42,BBmid_17,-0.0040667057037353516,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,43,Volume_EMA_11,-0.004015922546386719,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,44,BBdn_5,-0.003968477249145508,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,45,BBup_28,-0.003949880599975586,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,46,WR_27,-0.0038518905639648438,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,47,StoD_19,-0.003817141056060791,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,48,CloseStd_14,-0.003816545009613037,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,49,SMA_19,-0.0038123130798339844,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
root_R,50,CloseStd_21,-0.003722667694091797,bottom,0.5257893431503431,0.052750550913265075,69.55665588378906,69.49118041992188
